bus_no,stop_sequence,stop_name,lat,lon
47_2,24,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
47_2,25,Hosur Cross,15.355021240701234,75.13037813474448
47_2,26,Obs Hbl,15.350879,75.137761
47_2,27,Corporation-H,15.3514155,75.14188899999999
47_2,28,Railway Station-H,15.352256816846449,75.1453905041761
47_2,29,Chandrakala Talkies,15.349279164999999,75.145650835
47_2,30,Ganesh Pet,15.34613833,75.14559333
47_2,31,Cbt,15.3444674193908,75.14520201344315
48,1,Taj Nagar H,15.3881115,75.11410000000001
48,2,Masuti Stop,15.3869225,75.1141595
48,3,Ambika Nagar,15.3857505,75.1149125
48,4,Chethan Business School,15.38619,75.1160125
48,5,Srinagar 2Nd Stop,15.38529456012685,75.11658565228845
48,6,Srinagar 1St Stop,15.3837975,75.116118
48,7,Ganesh Temple-H,15.382871,75.115821
48,8,Sai Nagar-H,15.382111,75.11772400000001
48,9,Vayuputra Badavane,15.379846,75.117902
48,10,Siddappajja Mata,15.37769,75.117492
48,11,Ambedkar Nagar,15.3754875,75.11720199999999
48,12,Unkal Cross Nh,15.372741,75.117554
48,13,Vidya Nagar (Bvb College),15.367777499999999,75.121093
48,14,Arts College,15.364881666666667,75.123965
48,15,Kmc Cross,15.360941839999999,75.126741675
48,16,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
48,17,Hosur Cross,15.355021240701234,75.13037813474448
48,18,Hubli Obs (Outside),15.351252,75.13632
48,19,Corporation-H,15.3514155,75.14188899999999
48,20,Railway Station-H,15.352256816846449,75.1453905041761
48,21,Chandrakala Talkies,15.349279164999999,75.145650835
48,22,Cbt,15.3444674193908,75.14520201344315
48_2,1,Cbt,15.3444674193908,75.14520201344315
48_2,2,Chandrakala Talkies,15.349279164999999,75.145650835
48_2,3,Railway Station-H,15.352256816846449,75.1453905041761
48_2,4,Corporation-H,15.3514155,75.14188899999999
48_2,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
48_2,6,Glass House,15.352517,75.133526
48_2,7,Hosur Cross,15.355021240701234,75.13037813474448
48_2,8,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
48_2,9,Jg Commerce College,15.3590733525212,75.12783566749385
48_2,10,Kmc Cross,15.360941839999999,75.126741675
48_2,11,Arts College,15.364881666666667,75.123965
48_2,12,Vidya Nagar (Bvb College),15.367777499999999,75.121093
48_2,13,Unkal Cross Nh -,15.372411,75.117464
48_2,14,Ambedkar Nagar,15.3754875,75.11720199999999
48_2,15,Siddappajja Mata,15.37769,75.117492
48_2,16,Vayuputra Badavane,15.379846,75.117902
48_2,17,Sai Nagar-H,15.382111,75.11772400000001
48_2,18,Ganesh Temple-H,15.382871,75.115821
48_2,19,Srinagar 1St Stop,15.3837975,75.116118
48_2,20,Srinagar 2Nd Stop,15.38529456012685,75.11658565228845
48_2,21,Chethan Business School,15.38619,75.1160125
48_2,22,Ambika Nagar,15.3857505,75.1149125
48_2,23,Masuti Stop,15.3869225,75.1141595
48_2,24,Taj Nagar H,15.3881115,75.11410000000001
488,1,Siddharud Mata,15.3352215,75.120312
488,2,Siddarudh Mata Cross,15.337141335,75.11975699999999
488,3,Ganesh Nagar,15.336658,75.12134950000001
488,4,Bankers Colony,15.338588999999999,75.1203905
488,5,Murdeshwara Factory,15.341352,75.1183445
488,6,Hemareddy Mallamma Colony,15.3450980603618,75.113462531477
488,7,Oriental School,15.345773000000001,75.11140950000001
488,8,Akshay Park,15.350715666666666,75.10896733333333
488,9,2Nd Gate,15.350479,75.111707
488,10,1St Gate,15.3506565,75.11479
488,11,New Bus Stand-H,15.3505045,75.116761
488,12,Rwh,15.350895000000001,75.1188075
488,13,Quarters,15.351182,75.1220395
488,14,Bannigida,15.36244125,75.132926
488,15,Hosur,15.354019,75.130184
488,16,Hubli Obs (Outside),15.351252,75.13632
488,17,Corporation-H,15.3514155,75.14188899999999
488,18,Railway Station-H,15.352256816846449,75.1453905041761
488,19,Chandrakala Talkies,15.349279164999999,75.145650835
488,20,Cbt,15.3444674193908,75.14520201344315
488_2,1,Cbt,15.3444674193908,75.14520201344315
488_2,2,Chandrakala Talkies,15.349279164999999,75.145650835
488_2,3,Railway Station-H,15.352256816846449,75.1453905041761
488_2,4,Corporation-H,15.3514155,75.14188899999999
488_2,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
488_2,6,Glass House,15.352517,75.133526
488_2,7,Hosur,15.354019,75.130184
488_2,8,Bannigida,15.36244125,75.132926
488_2,9,Quarters,15.351182,75.1220395
488_2,10,Rwh,15.350895000000001,75.1188075
488_2,11,New Bus Stand-H,15.3505045,75.116761
488_2,12,1St Gate,15.3506565,75.11479
488_2,13,2Nd Gate,15.350479,75.111707
488_2,14,Akshay Park,15.350715666666666,75.10896733333333
488_2,15,Oriental School,15.345773000000001,75.11140950000001
488_2,16,Hemareddy Mallamma Colony,15.3450980603618,75.113462531477
488_2,17,Murdeshwara Factory,15.341352,75.1183445
488_2,18,Bankers Colony,15.338588999999999,75.1203905
488_2,19,Ganesh Nagar,15.336658,75.12134950000001
488_2,20,Siddarudh Mata Cross,15.337141335,75.11975699999999
488_2,21,Siddharud Mata,15.3352215,75.120312
4H,1,Hosur Corridor1,15.3571998809253,75.1291920046025
4H,2,Hosur Cross,15.355021240701234,75.13037813474448
4H,3,Hanuman Temple-H,15.351641,75.128945
4H,4,Quarters,15.351182,75.1220395
4H,5,R.W.H,15.350926000000001,75.1188365
4H,6,New Bus Stand-H,15.3505045,75.116761
4H,7,Akshay Park,15.350715666666666,75.10896733333333
4H,8,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
4H,9,Neharu Nagar Water Tank,15.352369666666666,75.097318
4H,10,Kec,15.354208845640276,75.09142434264085
4H,11,B D K,15.3551535,75.08834350000001
4H,12,Airport,15.35598472333832,75.08580822603624
4H,13,K L E College,15.3545415,75.0830885
4H,14,Gokul Cross,15.354122,75.079631
4H,15,Gokul,15.351278,75.08083049999999
4H_2,1,Gokul,15.351278,75.08083049999999
4H_2,2,Gokul Cross,15.354122,75.079631
4H_2,3,K L E College,15.3545415,75.0830885
4H_2,4,Airport,15.35598472333832,75.08580822603624
4H_2,5,B D K,15.3551535,75.08834350000001
4H_2,6,Kec,15.354208845640276,75.09142434264085
4H_2,7,Neharu Nagar Water Tank,15.352369666666666,75.097318
4H_2,8,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
4H_2,9,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
4H_2,10,Akshay Park,15.350715666666666,75.10896733333333
4H_2,11,New Bus Stand-H,15.3505045,75.116761
4H_2,12,Rwh,15.350895000000001,75.1188075
4H_2,13,Quarters,15.351182,75.1220395
4H_2,14,Hanuman Temple-H,15.351641,75.128945
4H_2,15,Hosur Cross,15.355021240701234,75.13037813474448
4H_2,16,Hosur Corridor1,15.3571998809253,75.1291920046025
50,1,Cbt,15.3444674193908,75.14520201344315
50,2,Chandrakala Talkies,15.349279164999999,75.145650835
50,3,Railway Station-H,15.352256816846449,75.1453905041761
50,4,Corporation-H,15.3514155,75.14188899999999
50,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
50,6,Glass House,15.352517,75.133526
50,7,Hosur Cross,15.355021240701234,75.13037813474448
50,8,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
50,9,Jg Commerce College,15.3590733525212,75.12783566749385
50,10,Kmc Cross,15.360941839999999,75.126741675
50,11,Arts College,15.364881666666667,75.123965
50,12,Vidya Nagar (Bvb College),15.367777499999999,75.121093
50,13,Unkal Cross Nh -,15.372411,75.117464
50,14,Unkal,15.3765645,75.113638
50,15,Srinagar Cross H1,15.38187,75.112856
50,16,Masuti Stop,15.3869225,75.1141595
50,17,Taj Nagar H,15.3881115,75.11410000000001
50_2,1,Taj Nagar H,15.3881115,75.11410000000001
50_2,2,Masuti Stop,15.3869225,75.1141595
50_2,3,Srinagar Cross H2,15.381787,75.113218
50_2,4,Unkal,15.3765645,75.113638
50_2,5,Unkal Cross Nh,15.372741,75.117554
50_2,6,Prerana College,15.3708185,75.1183415
50_2,7,Vidya Nagar (Bvb College),15.367777499999999,75.121093
50_2,8,Arts College,15.364881666666667,75.123965
50_2,9,Gurudatta Bhavana,15.362709,75.1258055
50_2,10,Kmc Cross,15.360941839999999,75.126741675
50_2,11,Hosur Corridor,15.35691,75.12888600000001
50_2,12,Hosur,15.354019,75.130184
50_2,13,Obs Hbl,15.350879,75.137761
50_2,14,Corporation-H,15.3514155,75.14188899999999
50_2,15,Railway Station-H,15.352256816846449,75.1453905041761
50_2,16,Chandrakala Talkies,15.349279164999999,75.145650835
50_2,17,Ganesh Pet,15.34613833,75.14559333
50_2,18,Cbt,15.3444674193908,75.14520201344315
508,1,Gopanakoppa,15.374813900923051,75.1441600174851
508,2,Venkatesh Colony,15.371976,75.144353
508,3,Bengeri,15.3698425,75.14568
508,4,Soda Factory,15.3681885,75.1480565
508,5,Shanti Nagar,15.36862475,75.15065625
508,6,Ramesh Bhavan,15.364672013333333,75.14898840666666
508,7,Azad Colony,15.362189,75.148558
508,8,Keshwapur,15.3592285,75.1462065
508,9,Desai Cross,15.354598500000002,75.1415005
508,10,Court,15.35244235,75.139162625
508,11,Hubli Obs (Inside),15.3506932154367,75.13637812934971
508,12,Glass House,15.352517,75.133526
508,13,Hosur,15.354019,75.130184
508,14,Bannigida,15.36244125,75.132926
508,15,Quarters,15.351182,75.1220395
508,16,Rwh,15.350895000000001,75.1188075
508,17,New Bus Stand-H,15.3505045,75.116761
508,18,1St Gate,15.3506565,75.11479
508,19,2Nd Gate,15.350479,75.111707
508,20,Akshay Park,15.350715666666666,75.10896733333333
508,21,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
508,22,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
508,23,Silver Town Cross,15.351900535129566,75.09951371402751
508,24,Neharu Nagar Water Tank,15.352369666666666,75.097318
508,25,Arjun Vihar Cross,15.352898,75.09515475
508,26,Kec,15.354208845640276,75.09142434264085
508,27,B D K,15.3551535,75.08834350000001
508,28,Airport,15.35598472333832,75.08580822603624
508,29,K L E College,15.3545415,75.0830885
508,30,Gokul Cross,15.354122,75.079631
508,31,Anjaneya Nagar,15.353205500000001,75.07979950000001
508,32,Gokul,15.351278,75.08083049999999
508_2,1,Gokul,15.351278,75.08083049999999
508_2,2,Anjaneya Nagar,15.353205500000001,75.07979950000001
508_2,3,Gokul Cross,15.354122,75.079631
508_2,4,K L E College,15.3545415,75.0830885
508_2,5,Airport,15.35598472333832,75.08580822603624
508_2,6,B D K,15.3551535,75.08834350000001
508_2,7,Kec,15.354208845640276,75.09142434264085
508_2,8,Arjun Vihar Cross,15.352898,75.09515475
508_2,9,Neharu Nagar Water Tank,15.352369666666666,75.097318
508_2,10,Silver Town Cross,15.351900535129566,75.09951371402751
508_2,11,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
508_2,12,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
508_2,13,Akshay Park,15.350715666666666,75.10896733333333
508_2,14,2Nd Gate,15.350479,75.111707
508_2,15,1St Gate,15.3506565,75.11479
508_2,16,New Bus Stand-H,15.3505045,75.116761
508_2,17,Rwh,15.350895000000001,75.1188075
508_2,18,Quarters,15.351182,75.1220395
508_2,19,Bannigida,15.36244125,75.132926
508_2,20,Hosur,15.354019,75.130184
508_2,21,Hubli Obs (Outside),15.351252,75.13632
508_2,22,Court,15.35244235,75.139162625
508_2,23,Desai Cross,15.354598500000002,75.1415005
508_2,24,Keshwapur,15.3592285,75.1462065
508_2,25,Azad Colony,15.362189,75.148558
508_2,26,Ramesh Bhavan,15.364672013333333,75.14898840666666
508_2,27,Shanti Nagar,15.36862475,75.15065625
508_2,28,Soda Factory,15.3681885,75.1480565
508_2,29,Bengeri,15.3698425,75.14568
508_2,30,Venkatesh Colony,15.371976,75.144353
508_2,31,Gopanakoppa,15.374813900923051,75.1441600174851
51,1,Hubli Obs (Inside),15.3506932154367,75.13637812934971
51,2,Hosur,15.354019,75.130184
51,3,Bannigida,15.36244125,75.132926
51,4,Quarters,15.351182,75.1220395
51,5,Rwh,15.350895000000001,75.1188075
51,6,New Bus Stand-H,15.3505045,75.116761
51,7,1St Gate,15.3506565,75.11479
51,8,2Nd Gate,15.350479,75.111707
51,9,Akshay Park,15.350715666666666,75.10896733333333
51,10,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
51,11,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
51,12,Neharu Nagar Water Tank,15.352369666666666,75.097318
51,13,Arjun Vihar Cross,15.352898,75.09515475
51,14,Murarji Nagar 1St Stop,15.349132,75.0948205
51,15,Murarji Nagar 2Nd Stop,15.348404,75.0916105
51,16,Lohiya Nagar,15.345474,75.091632
51_2,1,Lohiya Nagar,15.345474,75.091632
51_2,2,Murarji Nagar 2Nd Stop,15.348404,75.0916105
51_2,3,Murarji Nagar 1St Stop,15.349132,75.0948205
51_2,4,Arjun Vihar Cross,15.352898,75.09515475
51_2,5,Neharu Nagar Water Tank,15.352369666666666,75.097318
51_2,6,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
51_2,7,Akshay Park,15.350715666666666,75.10896733333333
51_2,8,1St Gate,15.3506565,75.11479
51_2,9,New Bus Stand-H,15.3505045,75.116761
51_2,10,Rwh,15.350895000000001,75.1188075
51_2,11,Quarters,15.351182,75.1220395
51_2,12,Bannigida,15.36244125,75.132926
51_2,13,Hosur,15.354019,75.130184
51_2,14,Hubli Obs (Inside),15.3506932154367,75.13637812934971
516-C,1,Cbt,15.3444674193908,75.14520201344315
516-C,2,Chandrakala Talkies,15.349279164999999,75.145650835
516-C,3,Railway Station-H,15.352256816846449,75.1453905041761
516-C,4,Corporation-H,15.3514155,75.14188899999999
516-C,5,Court,15.35244235,75.139162625
516-C,6,Desai Cross,15.354598500000002,75.1415005
516-C,7,Keshwapur,15.3592285,75.1462065
516-C,8,Azad Colony,15.362189,75.148558
516-C,9,Ramesh Bhavan,15.364672013333333,75.14898840666666
516-C,10,Shanti Nagar,15.36862475,75.15065625
516-C,11,Soda Factory,15.3681885,75.1480565
516-C,12,Bengeri,15.3698425,75.14568
516-C,13,Venkatesh Colony,15.371976,75.144353
516-C,14,Gopanakoppa,15.374813900923051,75.1441600174851
516-C,15,Shiva Colony,15.376727,75.141709
516-C,16,Santosh Nagar Cross,15.376567,75.13848
516-C,17,Santosh Nagar 2Nd Stop,15.377171,75.136146
516-C,18,J K School,15.378184999999998,75.13392666499999
516-C,19,Shakti Colony 2Nd Cross,15.378795333333334,75.13211033333333
516-C,20,Venkteshwara Temple-H,15.358057666666667,75.10993366666666
516-C,21,Kaveri Colony,15.382554,75.124528
516-C,22,Jyothi Colony,15.383118,75.119928
516-C,23,Sai Nagar-H,15.382111,75.11772400000001
516-C,24,Vayuputra Badavane,15.379846,75.117902
516-C,25,Siddappajja Mata,15.37769,75.117492
516-C,26,Ambedkar Nagar,15.3754875,75.11720199999999
516-C,27,Unkal Cross Nh,15.372741,75.117554
516-C,28,Prerana College,15.3708185,75.1183415
516-C,29,Vidya Nagar (Bvb College),15.367777499999999,75.121093
516-C,30,Arts College,15.364881666666667,75.123965
516-C,31,Gurudatta Bhavana,15.362709,75.1258055
516-C,32,Kmc Cross,15.360941839999999,75.126741675
516-C,33,Hosur Corridor,15.35691,75.12888600000001
516-C,34,Hosur,15.354019,75.130184
516-C,35,Hubli Obs (Outside),15.351252,75.13632
516-C,36,Corporation-H,15.3514155,75.14188899999999
516-C,37,Railway Station-H,15.352256816846449,75.1453905041761
516-C,38,Chandrakala Talkies,15.349279164999999,75.145650835
516-C,39,Ganesh Pet,15.34613833,75.14559333
516-C,40,Cbt,15.3444674193908,75.14520201344315
52,1,Cbt,15.3444674193908,75.14520201344315
52,2,Chandrakala Talkies,15.349279164999999,75.145650835
52,3,Railway Station-H,15.352256816846449,75.1453905041761
52,4,Corporation-H,15.3514155,75.14188899999999
52,5,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
52,6,Kamaripet Police Station,15.344462,75.13667000000001
52,7,Koulpet,15.341852,75.13674850000001
52,8,New English School-H,15.339079869999999,75.13709849
52,9,Old Hubli Bridge,15.3370385,75.13481949999999
52,10,Karnataka Bank,15.336913,75.13322149999999
52,11,Old Hubli,15.336402,75.131203
52,12,Junglee Pet,15.332587,75.13202849999999
52,13,Eshwar Nagar,15.326359,75.1317
52,14,Someshwara Nagar,15.3235005,75.1312415
52,15,Bridge,15.324110000000001,75.128724
52,16,Nekkar Nagar,15.3244015,75.1266585
52,17,Maruti Temple-H,15.323499,75.124665
52,18,Guru Siddeshwara Nagar,15.3230545,75.12325849999999
52,19,Santhosh Nagar,15.322579000000001,75.1217745
52,20,M/S,15.322433499999999,75.120449
52,21,Thimmasagara,15.310089999999999,75.112235
52_2,1,Thimmasagara,15.310089999999999,75.112235
52_2,2,M/S,15.322433499999999,75.120449
52_2,3,Santhosh Nagar,15.322579000000001,75.1217745
52_2,4,Guru Siddeshwara Nagar,15.3230545,75.12325849999999
52_2,5,Nekar Nagar,15.324672,75.126899
52_2,6,Bridge,15.324110000000001,75.128724
52_2,7,Someshwara Nagar,15.3235005,75.1312415
52_2,8,Eshwar Nagar,15.326359,75.1317
52_2,9,Junglee Pet,15.332587,75.13202849999999
52_2,10,Old Hubli,15.336402,75.131203
52_2,11,Karnataka Bank,15.336913,75.13322149999999
52_2,12,Old Hubli Bridge,15.3370385,75.13481949999999
52_2,13,New English School-H,15.339079869999999,75.13709849
52_2,14,Koulpet,15.341852,75.13674850000001
52_2,15,Kamaripet Police Station,15.344462,75.13667000000001
52_2,16,Church,15.348363,75.136425
52_2,17,Hubli Obs (Inside),15.3506932154367,75.13637812934971
52_2,18,Corporation-H,15.3514155,75.14188899999999
52_2,19,Railway Station-H,15.352256816846449,75.1453905041761
52_2,20,Chandrakala Talkies,15.349279164999999,75.145650835
52_2,21,Cbt,15.3444674193908,75.14520201344315
54,1,Cbt,15.3444674193908,75.14520201344315
54,2,Chandrakala Talkies,15.349279164999999,75.145650835
54,3,Railway Station-H,15.352256816846449,75.1453905041761
54,4,Corporation-H,15.3514155,75.14188899999999
54,5,Court,15.35244235,75.139162625
54,6,Desai Cross,15.354598500000002,75.1415005
54,7,Keshwapur,15.3592285,75.1462065
54,8,Azad Colony,15.362189,75.148558
54,9,Ramesh Bhavan,15.364672013333333,75.14898840666666
54,10,Shandilya Ashram,15.36476136,75.146370255
54,11,Dhayanad Colony,15.3647655,75.145766
54,12,Duff And Dumb School,15.364392500000001,75.1431825
54,13,Durga Bekary,15.3632975,75.1416725
54,14,Bhavani Nagar Cross,15.362702500000001,75.14077194000001
54,15,Bhavani Nagar,15.361112134999999,75.14092931
54_2,1,Bhavani Nagar,15.361112134999999,75.14092931
54_2,2,Bhavani Nagar Cross,15.362702500000001,75.14077194000001
54_2,3,Durga Bekary,15.3632975,75.1416725
54_2,4,Duff And Dumb School,15.364392500000001,75.1431825
54_2,5,Dhayanad Colony,15.3647655,75.145766
54_2,6,Shandilya Ashram,15.36476136,75.146370255
54_2,7,Ramesh Bhavan,15.364672013333333,75.14898840666666
54_2,8,Azad Colony,15.362189,75.148558
54_2,9,Keshwapur,15.3592285,75.1462065
54_2,10,Desai Cross,15.354598500000002,75.1415005
54_2,11,Court,15.35244235,75.139162625
54_2,12,Corporation-H,15.3514155,75.14188899999999
54_2,13,Railway Station-H,15.352256816846449,75.1453905041761
54_2,14,Chandrakala Talkies,15.349279164999999,75.145650835
54_2,15,Ganesh Pet,15.34613833,75.14559333
54_2,16,Cbt,15.3444674193908,75.14520201344315
56,1,Kmc,15.361930349652999,75.13062759389733
56,2,Kmc Cross,15.360941839999999,75.126741675
56,3,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
56,4,Hosur Cross,15.355021240701234,75.13037813474448
56,5,Hubli Obs (Outside),15.351252,75.13632
56,6,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
56,7,Kamaripet Police Station,15.344462,75.13667000000001
56,8,New English School-H,15.339079869999999,75.13709849
56,9,Old Hubli Circle,15.336925333333333,75.13122766666667
56,10,Indi Pump,15.3368715,75.127151
56,11,Anand Nagar Cross(Girani),15.336168,75.1254145
56,12,Siddarudh Mata Cross,15.337141335,75.11975699999999
56,13,Abhinaya Nagar,15.337499165,75.117364165
56,14,Gurunath Nagar,15.337498335,75.114461665
56,15,Fateh Shah Nagar,15.337610665,75.112273165
56,16,New Shimla Nagar-X,15.338087999999999,75.1104385
56,17,Anand Nagar Cross,15.338408165,75.10906066499999
56,18,Siddharameshwara Nagar,15.339243,75.104348
56,19,Anand Nagar,15.3405635,75.10731100000001
56_2,1,Anand Nagar,15.3405635,75.10731100000001
56_2,2,Anand Nagar Cross,15.338408165,75.10906066499999
56_2,3,New Shimla Nagar-X,15.338087999999999,75.1104385
56_2,4,Fateh Shah Nagar,15.337610665,75.112273165
56_2,5,Gurunath Nagar,15.337498335,75.114461665
56_2,6,Abhinaya Nagar,15.337499165,75.117364165
56_2,7,Siddarudh Mata Cross,15.337141335,75.11975699999999
56_2,8,Anand Nagar Cross(Girani),15.336168,75.1254145
56_2,9,Indi Pump,15.3368715,75.127151
56_2,10,Old Hubli Circle,15.336925333333333,75.13122766666667
56_2,11,Old Hubli Bridge,15.3370385,75.13481949999999
56_2,12,Karnataka Bank,15.336913,75.13322149999999
56_2,13,New English School-H,15.339079869999999,75.13709849
56_2,14,Kamaripet Police Station,15.344462,75.13667000000001
56_2,15,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
56_2,16,Hubli Obs (Inside),15.3506932154367,75.13637812934971
56_2,17,Glass House,15.352517,75.133526
56_2,18,Hosur Cross,15.355021240701234,75.13037813474448
56_2,19,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
56_2,20,Jg Commerce College,15.3590733525212,75.12783566749385
56_2,21,Kims,15.360851499999999,75.1268595
56_2,22,Kmc,15.361930349652999,75.13062759389733
576-C,1,Cbt,15.3444674193908,75.14520201344315
576-C,2,Chandrakala Talkies,15.349279164999999,75.145650835
576-C,3,Railway Station-H,15.352256816846449,75.1453905041761
576-C,4,Corporation-H,15.3514155,75.14188899999999
576-C,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
576-C,6,Glass House,15.352517,75.133526
576-C,7,Hosur,15.354019,75.130184
576-C,8,Bannigida,15.36244125,75.132926
576-C,9,Quarters,15.351182,75.1220395
576-C,10,Rwh,15.350895000000001,75.1188075
576-C,11,New Bus Stand-H,15.3505045,75.116761
576-C,12,1St Gate,15.3506565,75.11479
576-C,13,2Nd Gate,15.350479,75.111707
576-C,14,Akshay Park,15.350715666666666,75.10896733333333
576-C,15,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
576-C,16,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
576-C,17,Silver Town Cross,15.351900535129566,75.09951371402751
576-C,18,Neharu Nagar Water Tank,15.352369666666666,75.097318
576-C,19,Arjun Vihar Cross,15.352898,75.09515475
576-C,20,Murarji Nagar 1St Stop,15.349132,75.0948205
576-C,21,Murarji Nagar 2Nd Stop,15.348404,75.0916105
576-C,22,Water Tank,15.346737,75.091249
576-C,23,Lohiya Nagar,15.345474,75.091632
576-C,24,Giri Nagar H,15.343498,75.092124
576-C,25,Giri Nagar 2Nd Stop,15.343643,75.094787
576-C,26,Kere 1St Stop,15.345885,75.094554
576-C,27,Kannada School,15.346925,75.094636
576-C,28,Murarji Nagar,15.348936,75.094806
576-C,29,Arjun Vihar Cross,15.352898,75.09515475
576-C,30,Neharu Nagar Water Tank,15.352369666666666,75.097318
576-C,31,Silver Town Cross,15.351900535129566,75.09951371402751
576-C,32,Manjunatha Nagar Cross,15.35160868216956,75.10187980363615
576-C,33,Basaveshwara Nagar Cross,15.351390666666667,75.10335466666668
576-C,34,Akshay Park,15.350715666666666,75.10896733333333
576-C,35,2Nd Gate,15.350479,75.111707
576-C,36,1St Gate,15.3506565,75.11479
576-C,37,New Bus Stand-H,15.3505045,75.116761
576-C,38,Rwh,15.350895000000001,75.1188075
576-C,39,Quarters,15.351182,75.1220395
576-C,40,Bannigida,15.36244125,75.132926
576-C,41,Hosur,15.354019,75.130184
576-C,42,Hubli Obs (Outside),15.351252,75.13632
576-C,43,Corporation-H,15.3514155,75.14188899999999
576-C,44,Railway Station-H,15.352256816846449,75.1453905041761
576-C,45,Chandrakala Talkies,15.349279164999999,75.145650835
576-C,46,Cbt,15.3444674193908,75.14520201344315
5H,1,Cbt,15.3444674193908,75.14520201344315
5H,2,Chandrakala Talkies,15.349279164999999,75.145650835
5H,3,Railway Station-H,15.352256816846449,75.1453905041761
5H,4,Corporation-H,15.3514155,75.14188899999999
5H,5,Hubli Obs (Inside),15.3506932154367,75.13637812934971
5H,6,Glass House,15.352517,75.133526
5H,7,Hosur Cross,15.355021240701234,75.13037813474448
5H,8,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
5H,9,Jg Commerce College,15.3590733525212,75.12783566749385
5H,10,Kmc Cross,15.360941839999999,75.126741675
5H,11,Arts College,15.364881666666667,75.123965
5H,12,Shirur Park,15.36323175,75.12155025
5H,13,Ayyappa Swamy Temple,15.361648,75.116865
5H,14,Siddeshwara Park (Shirur Park 2Nd Stage),15.361253,75.115418
5H,15,Siddheshwara Park Cross (Chetana College Cross),15.36164207250455,75.115315546282
5H,16,Bharati Nagar Cl,15.3625350107416,75.11508945607505
5H,17,Banashankari Extension,15.363427000000001,75.11477066666667
5H,18,Devi Nagar,15.3656405,75.113105
5H,19,Bridge (Kumar Vyas Nagar),15.367766371980451,75.11284460872051
5H,20,Katti Mangalamma Temple,15.3693095,75.113074
5H,21,Lingaraj Nagar,15.371235,75.1145075
5H,22,Lingaraj Nagar Cross,15.3712665,75.11286949999999
5H,23,Hanumanth Nagar Cross,15.372226,75.112705
5H,24,Hanamant Nagar,15.3711689224066,75.1120018959045
5H_2,1,Hanamant Nagar,15.3711689224066,75.1120018959045
5H_2,2,Hanumanth Nagar Cross,15.372226,75.112705
5H_2,3,Lingaraj Nagar Cross,15.3712665,75.11286949999999
5H_2,4,Lingaraj Nagar,15.371235,75.1145075
5H_2,5,Katti Mangalamma Temple,15.3693095,75.113074
5H_2,6,Bridge (Kumar Vyas Nagar),15.367766371980451,75.11284460872051
5H_2,7,Devi Nagar,15.3656405,75.113105
5H_2,8,Banashankari Extension,15.363427000000001,75.11477066666667
5H_2,9,Bharati Nagar Cl,15.3625350107416,75.11508945607505
5H_2,10,Siddheshwara Park Cross (Chetana College Cross),15.36164207250455,75.115315546282
5H_2,11,Siddeshwara Park (Shirur Park 2Nd Stage),15.361253,75.115418
5H_2,12,Ayyappa Swamy Temple,15.361648,75.116865
5H_2,13,Shirur Park,15.36323175,75.12155025
5H_2,14,Arts College,15.364881666666667,75.123965
5H_2,15,Kmc Cross,15.360941839999999,75.126741675
5H_2,16,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
5H_2,17,Hosur Cross,15.355021240701234,75.13037813474448
5H_2,18,Hubli Obs (Outside),15.351252,75.13632
5H_2,19,Corporation-H,15.3514155,75.14188899999999
5H_2,20,Railway Station-H,15.352256816846449,75.1453905041761
5H_2,21,Chandrakala Talkies,15.349279164999999,75.145650835
5H_2,22,Cbt,15.3444674193908,75.14520201344315
64,1,Kmc,15.361930349652999,75.13062759389733
64,2,Kims,15.360851499999999,75.1268595
64,3,Mahila Vidya Pith (Hosur Terminal),15.3570165,75.129171
64,4,Hosur,15.354019,75.130184
64,5,Hubli Obs (Outside),15.351252,75.13632
64,6,Mahalaxmi Complex (Noorani Market),15.3472,75.137158
64,7,Kamaripet Police Station,15.344462,75.13667000000001
